# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  15.95501126 -102.47660304    7.97611665];[1.2676726327016532, -1.501344744416461, 0.7475946765502078, -0.4759910346159246]
[  15.95437068 -102.48088767    3.98768216];[1.1427330689907733, -1.5005337604968891, 0.8815878208186286, -0.4750742083659187]
[ 1.59538785e+01 -1.02485210e+02 -4.45821088e-08];[1.0135927064306487, -1.5000918284667315, 1.013593167111487, -0.47467252648338204]
[  15.95437061 -102.48088861   -3.98768219];[0.8815874144253737, -1.5005333142844475, 1.1427334116712684, -0.4750738894140829]
[  15.95501112 -102.47660472   -7.97611655];[0.7475945377892342, -1.5013437868221182, 1.267672714044955, -0.4759903538345863]
[  15.95579728 -102.47223512  -11.96571878];[0.6126697496813968, -1.5019542865221231, 1.3874880803934766, -0.4770372655290863]
[  15.95672872 -102.46762437  -15.95672858];[0.47766131165907233, -1.5015421533255489, 1.5015433672215988, -0.4776600339264404]
[  15.95884951 -102.45125253  -19.95044822];[0.3433309543007555, -1.499597891445683, 1.6099600263092948, -0.4774410848981942]
[  11.96934223 -102.43581535  -23.94493849];[0.2087449910433045, -1.381213893522958, 1.7131675557534576, -0.6098498995933883]
[  11.96769237 -102.45132711  -19.94982987];[0.3425589476830067, -1.3858397126777255, 1.6106568586444772, -0.6122325519971421]
[  11.96604819 -102.46770483  -15.95622298];[0.4771179252403515, -1.3876495468948185, 1.502120480003729, -0.6127632730330328]
[  11.96438872 -102.48524168  -11.96438875];[0.6120879622524811, -1.3875323695968271, 1.387532188234289, -0.6120886097448002]
[  11.96377645 -102.48971868   -7.9752018 ];[0.7471874924344787, -1.3868935972159568, 1.2676696786880937, -0.6111571329636761]
[  11.96327511 -102.49411958   -3.98721371];[0.8813294730683635, -1.3860767129958613, 1.1426739085326214, -0.6102899047700884]
[ 1.19628835e+01 -1.02498575e+02  7.83968736e-08];[1.0134496298502218, -1.3856352680405557, 1.0134495282769584, -0.6098931802014207]
[  11.96327508 -102.49412051    3.98721379];[1.1426739265865704, -1.3860763889596108, 0.8813294493679255, -0.6102895803134024]
[  11.96377637 -102.4897204     7.97520173];[1.267669492112709, -1.386892971113582, 0.7471877148129588, -0.6111565167183233]
[  11.96438883 -102.48524072   11.96438877];[1.3875319166266267, -1.387531488633351, 0.6120886628670389, -0.6120877106857204]
[  11.96604837 -102.46770318   15.95622304];[1.5021202985247517, -1.3876482183873562, 0.47711923208546353, -0.6127621477754535]
[  11.96769259 -102.45132564   19.94982989];[1.6106569134424222, -1.3858375543211132, 0.342560925155684, -0.6122310698124397]
[  11.96934146 -102.43581784   23.9449385 ];[1.7131654329127934, -1.3812165631989077, 0.20874370852967594, -0.6098490613924198]
[   7.97882143 -102.43581393   23.94439032];[1.7129255277854385, -1.2619223231401753, 0.20750554614279607, -0.7441157332997939]
[   7.97769318 -102.4512276    19.94938358];[1.6102777829827077, -1.2662925886935001, 0.341455035287599, -0.7469727294404863]
[   7.97656766 -102.46760157   15.95586441];[1.5016692810720074, -1.267975933690808, 0.4761477381702165, -0.747804219073877]
[   7.9754347  -102.48512028   11.96411733];[1.387053182964189, -1.2678227187378919, 0.6112482407912052, -0.7472931883882366]
[   7.97428555 -102.50402787    7.97428554];[1.2667000486043118, -1.2667000136021493, 0.7461368129381956, -0.7461372331273648]
[   7.97393796 -102.50853505    3.98674516];[1.1417120773039382, -1.265894480004289, 0.8803321930930544, -0.7453105853566906]
[ 7.97366280e+00 -1.02513123e+02 -9.92365013e-08];[1.012479804298478, -1.26546156127226, 1.0124796828148261, -0.744914477219113]
[   7.97393794 -102.50853605   -3.98674527];[0.8803324062504765, -1.2658942056667926, 1.1417118829373336, -0.7453102124202812]
[   7.97428565 -102.504027     -7.97428564];[0.7461373538186492, -1.266699580803096, 1.2666997628645964, -0.7461366799992974]
[   7.97543481 -102.48511894  -11.96411741];[0.611249216566168, -1.267822129984915, 1.3870527833718185, -0.7472924747341628]
[   7.97656777 -102.46760037  -15.95586448];[0.47614919738473954, -1.2679750054920473, 1.5016688536308749, -0.7478032511122826]
[   7.9776933  -102.45122674  -19.9493836 ];[0.3414571170920381, -1.2662910103732714, 1.6102775624633163, -0.7469713243537889]
[   7.97882159 -102.43581392  -23.94439015];[0.20750702819156935, -1.2619214535359555, 1.7129248840538276, -0.7441139438674255]
[   3.98965527 -102.42533835  -27.93951631];[0.0732804863781031, -1.1300895067875272, 1.8093758521800525, -0.8712659452753623]
[   3.98917149 -102.43575987  -23.94405164];[0.20652763972946214, -1.1375473893009556, 1.7123909894339233, -0.877520871331373]
[   3.98859811 -102.45109562  -19.94911296];[0.34054613475426665, -1.1416209697926176, 1.6096607290544778, -0.8808306271388116]
[   3.98802566 -102.46746295  -15.95564982];[0.47530576492914817, -1.1431547444478134, 1.50101424240739, -0.8819373324724642]
[   3.98745044 -102.48496485  -11.96395707];[0.6104700748555247, -1.1429578498447521, 1.386392001797767, -0.8815647620389202]
[   3.98686743 -102.50384297   -7.97417856];[0.7454151951214838, -1.1418558832960621, 1.2660476590353136, -0.8804513958117318]
[   3.98627673 -102.52422271   -3.98627666];[0.879252307999426, -1.1405807918672781, 1.1405808768572856, -0.8792525245320272]
[ 3.98613306e+00 -1.02528940e+02  1.17780496e-07];[1.0113779080015217, -1.1401593113969288, 1.0113781327139677, -0.8788517065707295]
[   3.98627677 -102.52422248    3.98627684];[1.1405806018491684, -1.140580517577297, 0.8792526839179824, -0.8792522347506335]
[   3.9868675  -102.50384208    7.97417868];[1.2660473256764608, -1.1418554396803502, 0.7454159684801244, -0.88045087920931]
[   3.9874505  -102.48496377   11.96395715];[1.3863915216390568, -1.1429573526170727, 0.6104711061483303, -0.8815640979114117]
[   3.98802571 -102.467462     15.95564988];[1.5010137010528277, -1.1431539480643567, 0.47530725891214837, -0.8819364466296632]
[   3.98859817 -102.45109496   19.94911301];[1.6096603631784845, -1.1416196592074748, 0.3405482452487476, -0.8808293471993572]
[   3.98917159 -102.43575887   23.94405169];[1.71239118557074, -1.137545315717399, 0.20653053596676443, -0.877519062306834]
[   3.98965468 -102.42533965   27.93951631];[1.8093749593584494, -1.1300937648782914, 0.07327935429399145, -0.8712633195108421]
[-7.70497930e-08 -1.02425311e+02  2.79393792e+01];[1.8091788615957745, -1.0021556573396206, 0.07289122831848317, -1.0021582558325792]
[-9.73620803e-10 -1.02435729e+02  2.39439373e+01];[1.7121441332335914, -1.0090427882482942, 0.20616046609211508, -1.009042765828315]
[ 3.67405759e-09 -1.02451038e+02  1.99490222e+01];[1.6093857840571164, -1.0127627390267298, 0.34019922290329313, -1.012762782586829]
[ 3.73809865e-09 -1.02467402e+02  1.59555783e+01];[1.5007274800228216, -1.0141057885429137, 0.47497872581862405, -1.0141058319765786]
[ 1.68868865e-09 -1.02484898e+02  1.19639041e+01];[1.3861050102172812, -1.0138385258998395, 0.6101616738128238, -1.0138385179084823]
[ 3.50742165e-09 -1.02503765e+02  7.97414342e+00];[1.2657661310742252, -1.0127426879360806, 0.745122879482058, -1.0127427221066878]
[ 3.60787241e-09 -1.02524128e+02  3.98625908e+00];[1.1403053682162165, -1.011512068978535, 0.8789721312390221, -1.0115121030529548]
[ 3.71341183e-09 -1.02545914e+02 -1.23683807e-07];[1.0106295062754789, -1.010629257896454, 1.010629240481638, -1.010629291879108]
[ 2.98827319e-09 -1.02524127e+02 -3.98625927e+00];[0.8789725576419778, -1.0115117620648266, 1.1403050113330124, -1.0115117904747635]
[ 1.33522936e-09 -1.02503764e+02 -7.97414354e+00];[0.7451236319800637, -1.0127422639986061, 1.265765737412122, -1.012742275136279]
[-5.35659864e-11 -1.02484897e+02 -1.19639041e+01];[0.6101627576957583, -1.0138379605786458, 1.3861044556439137, -1.0138379651922966]
[-5.45217404e-11 -1.02467402e+02 -1.59555784e+01];[0.4749802508231748, -1.014105006432136, 1.5007268430710599, -1.0141050110420924]
[ 1.72069102e-09 -1.02451038e+02 -1.99490222e+01];[0.3402013347625472, -1.0127614669357046, 1.6093853092417867, -1.0127615200669848]
[ 1.28488178e-10 -1.02435728e+02 -2.39439374e+01];[0.20616332749420518, -1.009040840006823, 1.7121442003086844, -1.0090408405547795]
[ 1.26993120e-10 -1.02425311e+02 -2.79393792e+01];[0.07289339260137251, -1.0021554729265365, 1.8091794652396294, -1.0021554734612037]
[  -3.98965462 -102.42534094  -27.93951623];[0.073277147968455, -0.8712632967212087, 1.8093735510481934, -1.1300966202141303]
[  -3.9891715  -102.43575984  -23.94405164];[0.2065276489494784, -0.8775209218961473, 1.7123909886534476, -1.1375473460883017]
[  -3.98859812 -102.45109559  -19.94911297];[0.34054613081643753, -0.8808306625127034, 1.6096607268168703, -1.14162094737286]
[  -3.98802565 -102.46746299  -15.95564981];[0.475305740026273, -0.8819373034511522, 1.5010142332501355, -1.1431547232951005]
[  -3.98745044 -102.48496484  -11.96395707];[0.6104700446575243, -0.8815647250382989, 1.3863920067320699, -1.142957877695358]
[  -3.98686743 -102.503843     -7.97417856];[0.7454151954278339, -0.8804514179654681, 1.2660476430329326, -1.1418558666419756]
[  -3.98627674 -102.5242227    -3.98627666];[0.8792523271832049, -0.8792525516282551, 1.1405808828786563, -1.1405807798393601]
[-3.98613306e+00 -1.02528940e+02  1.19471768e-07];[1.0113778893658387, -0.8788516794741099, 1.011378125558017, -1.1401592965489056]
[  -3.98627677 -102.52422247    3.98627684];[1.1405805853936264, -0.8792522098713029, 0.8792526731094246, -1.1405805125997743]
[  -3.98686749 -102.50384207    7.97417868];[1.2660472965587939, -0.8804509406347352, 0.7454158876714829, -1.1418554794405582]
[  -3.9874505  -102.48496379   11.96395714];[1.3863915120124932, -0.8815641143131221, 0.6104710987846925, -1.142957353980218]
[  -3.9880257  -102.46746199   15.95564988];[1.5010136902765008, -0.8819364624153216, 0.47530724614583464, -1.1431539498716707]
[  -3.98859816 -102.45109498   19.949113  ];[1.6096603585719502, -0.8808293086625179, 0.34054823165639536, -1.1416196528719282]
[  -3.98917159 -102.43575882   23.9440517 ];[1.7123911983083573, -0.8775190255721467, 0.20653052120404952, -1.1375453121160557]
[  -3.98965467 -102.42533963   27.9395163 ];[1.8093749330735236, -0.8712632687165944, 0.07327932944422347, -1.130093752284212]
[  -7.97882089 -102.43581709   23.94439008];[1.7129229259195118, -0.7441145312892193, 0.20750304046706608, -1.2619263299683485]
[  -7.97769318 -102.45122763   19.94938357];[1.6102778011277874, -0.7469726798842742, 0.3414550377444505, -1.2662925962606586]
[  -7.97656766 -102.46760157   15.95586442];[1.5016692756748065, -0.7478042211754709, 0.4761477509172586, -1.2679759480380874]
[  -7.97543469 -102.48512031   11.96411733];[1.3870531545910376, -0.7472931872679264, 0.6112482575440331, -1.2678227306939758]
[  -7.97428555 -102.50402783    7.97428555];[1.26670005702477, -0.7461372378692508, 0.7461368236189154, -1.2667000238255963]
[  -7.97393796 -102.50853503    3.98674516];[1.1417120685278415, -0.745310588345269, 0.8803321991382351, -1.2658944884923762]
[-7.97366279e+00 -1.02513123e+02 -9.91660252e-08];[1.0124798035358666, -0.7449144768219815, 1.012479681460461, -1.2654615591280691]
[  -7.97393794 -102.50853602   -3.98674527];[0.8803324121717174, -0.745310213475589, 1.1417118772143282, -1.265894206031909]
[  -7.97428565 -102.50402702   -7.97428565];[0.7461373601455806, -0.7461366709043425, 1.266699745999038, -1.2666995756144959]
[  -7.97543481 -102.48511895  -11.96411741];[0.6112492024781986, -0.7472924629747909, 1.3870527779101218, -1.267822122927315]
[  -7.97656776 -102.4676004   -15.95586448];[0.4761491909844589, -0.7478032003503186, 1.5016688416868784, -1.2679749995415364]
[  -7.97769329 -102.45122674  -19.9493836 ];[0.34145712403440875, -0.74697128345382, 1.6102775538372702, -1.26629100932989]
[  -7.97882159 -102.43581388  -23.94439015];[0.20750704100061013, -0.7441139608952887, 1.7129248779031923, -1.2619214624331963]
[ -11.96934113 -102.43581985  -23.9449384 ];[0.20874176125402255, -0.6098496607670331, 1.7131633311714565, -1.3812187173391295]
[ -11.96769238 -102.45132713  -19.94982987];[0.34255895649938795, -0.6122325696642601, 1.6106568517010342, -1.3858396916454083]
[ -11.96604819 -102.46770479  -15.95622298];[0.47711792461888, -0.612763240855857, 1.502120469713304, -1.3876495376149967]
[ -11.96438872 -102.48524168  -11.96438875];[0.6120879622188373, -0.6120885716057163, 1.3875321982957831, -1.3875323700062516]
[ -11.96377645 -102.48971869   -7.9752018 ];[0.7471874926829136, -0.6111571502010579, 1.267669677966465, -1.386893590419736]
[ -11.96327511 -102.49411953   -3.98721371];[0.8813294723530941, -0.6102899233442503, 1.1426739160559678, -1.3860767095680155]
[-1.19628835e+01 -1.02498575e+02  7.59612534e-08];[1.0134496322643702, -0.6098931962016865, 1.0134495194970008, -1.385635261312131]
[ -11.96327508 -102.4941205     3.98721379];[1.142673940866115, -0.6102895978026946, 0.8813294395839213, -1.3860763851647568]
[ -11.96377638 -102.48972036    7.97520173];[1.267669492460993, -0.6111565341801427, 0.7471877143320309, -1.3868929676409962]
[ -11.96438884 -102.48524059   11.96438878];[1.3875319269921378, -0.6120877227389059, 0.6120886643841386, -1.3875314964224776]
[ -11.96604837 -102.46770318   15.95622304];[1.5021203112394348, -0.6127621545496401, 0.47711921892948816, -1.3876482196819215]
[ -11.96769259 -102.45132567   19.94982989];[1.6106569141674045, -0.612231075159511, 0.3425609205405462, -1.385837554449728]
[ -11.96934147 -102.4358178    23.9449385 ];[1.7131654462686892, -0.6098490671421578, 0.2087437024405958, -1.381216567712681]
[ -15.95884826 -102.45125776   19.95044838];[1.6099566870413422, -0.4774429969124741, 0.34332780709090843, -1.499602264127864]
[ -15.95672857 -102.46762527   15.95672863];[1.5015434097154796, -0.47766121690649144, 0.4776603353905419, -1.5015443037023852]
[ -15.95579746 -102.47223276   11.96571903];[1.3874882403476216, -0.4770381961184565, 0.612669460288853, -1.5019558161914333]
[ -15.95501126 -102.47660299    7.97611665];[1.2676726201207151, -0.47599099663209243, 0.7475946665726267, -1.5013447393802055]
[ -15.95437068 -102.48088768    3.98768216];[1.142733079428462, -0.4750742244685158, 0.8815878164179852, -1.5005337540844128]
[-1.59538784e+01 -1.02485211e+02 -4.50850938e-08];[1.0135927140176706, -0.47467254534874764, 1.0135931682187076, -1.5000918247829165]
[ -15.95437062 -102.48088858   -3.98768219];[0.8815874469886574, -0.47507391362737195, 1.142733414446452, -1.5005333163153232]
[ -15.95501112 -102.47660472   -7.97611655];[0.7475945263511771, -0.4759903792886039, 1.2676727224407807, -1.501343790542418]
[ -15.95579728 -102.47223511  -11.96571878];[0.6126697518173635, -0.47703724114397034, 1.387488081448676, -1.5019542924408942]
[ -15.95672872 -102.46762438  -15.95672858];[0.4776613115440488, -0.47766005835828057, 1.501543378102184, -1.5015421659372052]
[ -15.95884951 -102.45125254  -19.95044822];[0.3433309437647683, -0.4774410953890789, 1.6099600288880715, -1.4995978965856311]
[ -19.95123793 -102.45088     -19.95123834];[0.3431662829236935, -0.34316782918528066, 1.6072308124567738, -1.6072336018305162]
[ -19.94995364 -102.45573114  -15.95843973];[0.4773590828368983, -0.3432589348814392, 1.499432506949632, -1.6097917632000414]
[ -19.94883551 -102.46021709  -11.96705532];[0.6120461971018695, -0.3424212084094679, 1.385519695544748, -1.6103251856289589]
[ -19.94788892 -102.46446765   -7.97703898];[0.7466605165134071, -0.3412531381388768, 1.2658415714230629, -1.6097883144313492]
[ -19.9471222  -102.46862913   -3.98815561];[0.8803687906879286, -0.3402818956106309, 1.14106416210651, -1.609017257677888]
[-1.99465443e+01 -1.02472819e+02  5.53228709e-09];[1.0121289466118553, -0.3398721985144768, 1.0121279199011368, -1.6085884397059032]
[ -19.94712211 -102.46863003    3.98815558];[1.141065022150517, -0.3402816033502408, 0.8803678086229478, -1.609016591624897]
[ -19.94788872 -102.46446944    7.97703883];[1.265842161960879, -0.34125257563779987, 0.7466598185267986, -1.6097869548168942]
[ -19.94883524 -102.46021964   11.96705501];[1.3855199505517235, -0.34242028543463776, 0.6120459156782053, -1.6103228615966942]
[ -19.94995334 -102.45573449   15.95843923];[1.4994326058105296, -0.3432577315332622, 0.4773594359765603, -1.6097883277301244]
[ -19.95123842 -102.45087887   19.9512381 ];[1.6072336274199963, -0.34316631318788493, 0.3431678296096222, -1.6072308722973228]
[ -23.94326565 -102.44890842   11.96842547];[1.3807252967305548, -0.2085758836679356, 0.6095695943377131, -1.712681119167765]
[ -23.9421719  -102.45305028    7.97798458];[1.2613323830994219, -0.20727416236922971, 0.7437054514970548, -1.7122784026399152]
[ -23.94128993 -102.45708295    3.98864264];[1.1368649154620756, -0.20624705518334235, 0.876954414314835, -1.7115972505025288]
[-2.39406392e+01 -1.02461138e+02  4.10366631e-07];[1.0082955926732515, -0.20582758909650087, 1.0082980163651878, -1.7112003971602907]
[ -23.94128981 -102.4570838    -3.98864252];[0.876952537039959, -0.20624684274093816, 1.1368665852355369, -1.711596215729489]
[ -23.94217163 -102.45305222   -7.97798434];[0.7437038341026898, -0.20727372834185262, 1.2613336775250792, -1.7122763180267633]
[ -23.94326779 -102.44893163  -11.96841787];[0.6095719425235869, -0.2085617341645336, 1.3807453455764576, -1.7126653913333976]
[ -27.93654623 -102.44597477   -3.989158  ];[0.8707177184659344, -0.0730514526422166, 1.1294109068863103, -1.8086095274075766]
[-2.79358344e+01 -1.02449909e+02 -1.31271460e-07];[1.0014347813783548, -0.07260865010928036, 1.0014315131942324, -1.808259424579086]
[ -27.93654764 -102.44599031    3.98915318];[1.1294360306862583, -0.07303840387428687, 0.8707116577922387, -1.80859948861923]
[-3.19254263e+01 -1.06418841e+02  8.44324378e-07];[0.8754086236878222, 0.12009945039649192, 0.8754152088736226, -1.768225602461285]
[ -27.93443252 -106.41765171   11.97006485];[1.2392774910390183, -0.009526997586137398, 0.511509620444616, -1.6736445706150729]
[ -27.93311367 -106.42119612    7.97938698];[1.1254624371032935, -0.009125277638589835, 0.6377779206004922, -1.6753469993317447]
[ -27.93206749 -106.42480137    3.98944282];[1.007658493167429, -0.008651719579307438, 0.763041867967173, -1.6759959988451851]
[-2.79313112e+01 -1.06428482e+02 -1.99604568e-08];[0.8865226654012096, -0.008438431380479672, 0.8865239153090005, -1.6760769897347843]
[ -27.93206737 -106.42480254   -3.98944279];[0.7630410226702136, -0.008651076208872982, 1.0076600025172302, -1.675994371954177]
[ -27.93311343 -106.42119856   -7.97938671];[0.6377776959019958, -0.009123945172854836, 1.1254640693176332, -1.6753437126163901]
[ -27.93442467 -106.4175794   -11.97008546];[0.5114377179756555, -0.009615920948735618, 1.2392130992639154, -1.6737435562431597]
[ -23.94347114 -106.41898672  -19.95208611];[0.2622056245882949, -0.13692033962061487, 1.4630277114757542, -1.5701671626450602]
[ -23.94190041 -106.42307427  -15.95988959];[0.3898069169636131, -0.13788681225371585, 1.358400052006966, -1.575076404699125]
[ -23.94052385 -106.42693539  -11.96867116];[0.5173243251956853, -0.13795746628131603, 1.2487871527221235, -1.5778301187275048]
[ -23.93935815 -106.43066153   -7.978408  ];[0.6443403682444755, -0.1376040517989157, 1.1345168235940677, -1.5791538867284962]
[ -23.93842484 -106.43437585   -3.98893966];[0.7702742782628205, -0.13720315391865837, 1.0161482842815592, -1.5796310616002995]
[-2.39377420e+01 -1.06438173e+02  3.42144651e-08];[0.8944016395916232, -0.1370074108533416, 0.894400927366723, -1.5796519566886438]
[ -23.93842477 -106.43437707    3.98893964];[1.0161492818362772, -0.13720248045537936, 0.7702740062972466, -1.5796296800409753]
[ -23.93935802 -106.4306639     7.97840774];[1.1345180449692878, -0.13760271597611398, 0.6443406835251897, -1.5791512237230498]
[ -23.94052367 -106.4269388    11.96867054];[1.2487884873691977, -0.13795544616309274, 0.5173253206451858, -1.5778261881451572]
[ -23.94190024 -106.42307866   15.95988855];[1.3584015257953546, -0.1378841438217017, 0.3898086911081217, -1.5750711697872872]
[ -23.94346742 -106.41896103   19.95209738];[1.463005978452358, -0.13694195752128893, 0.26218925190225717, -1.5701925589194965]
